State,County,Rate_100000,Rate_Level
VA,Essex,342.7111111,2
VA,Fairfax,169.9733333,1
VA,Fairfax City,184.9533333,1
VA,Falls Church City,197.4466667,1
VA,Fauquier,221.34,1
VA,Floyd,335.4111111,2
VA,Fluvanna,296.9888889,2
VA,Franklin,325.9666667,2
VA,Franklin City,396.8222222,3
VA,Frederick,286.45,1
VA,Fredericksburg City,286.3,1
VA,Galax City,479.05,4
VA,Giles,424.8444444,4
VA,Gloucester,323.7111111,2
VA,Goochland,260.0461538,1
VA,Grayson,315.7,2
VA,Greene,290.1777778,2
VA,Greensville,660.0888889,4
VA,Halifax,371.9555556,3
VA,Hampton City,339.725,2
VA,Hanover,290.7166667,2
VA,Harrisonburg City,262.175,1
VA,Henrico,259.8533333,1
VA,Henry,352.9222222,2
VA,Highland,274.1833333,1
VA,Hopewell City,434.42,4
VA,Isle of Wight,337.7444444,2
VA,James City,282.7818182,1
VA,King and Queen,337.4888889,2
VA,King George,250.2888889,1
VA,King William,367.1222222,3
VA,Lancaster,309.3111111,2
VA,Lee,434,4
VA,Lexington City,315.4333333,2
VA,Loudoun,169.0066667,1
VA,Louisa,295.4888889,2
VA,Lunenburg,407.8333333,3
VA,Lynchburg City,351.5333333,2
VA,Madison,300.1777778,2
VA,Manassas City,212.9733333,1
VA,Manassas Park City,167.8733333,1
VA,Martinsville City,595.0111111,4
VA,Mathews,354.1875,3
VA,Mecklenburg,400.7,3
VA,Middlesex,346.5111111,2
VA,Montgomery,335.1777778,2
VA,Nelson,393.2333333,3
VA,New Kent,299.0166667,2
VA,Newport News City,300.1571429,2
VA,Norfolk City,308.8533333,2
VA,Northampton,439.6666667,4
VA,Northumberland,309.6444444,2
VA,Norton City,459.9666667,4
VA,Nottoway,402.5777778,3
VA,Orange,294.1777778,2
VA,Page,362.65,3
VA,Patrick,386.5888889,3
VA,Petersburg City,530.97,4
VA,Pittsylvania,348.0444444,2
VA,Poquoson City,304.1,2
VA,Portsmouth City,342.9583333,2
VA,Powhatan,270.6692308,1
VA,Prince Edward,391.4333333,3
VA,Prince George,266.94,1
VA,Prince William,201.1666667,1
VA,Pulaski,429.8222222,4
VA,Radford City,400.3125,3
VA,Rappahannock,275.6555556,1
VA,Richmond,339.8777778,2
VA,Richmond City,279.38,1
VA,Roanoke,342.3666667,2
VA,Roanoke City,378.11,3
VA,Rockbridge,309.2888889,2
VA,Rockingham,268.65,1
VA,Russell,438.3,4
VA,Salem City,372.5333333,3
VA,Scott,423.4625,4
VA,Shenandoah,310.8,2
VA,Smyth,385.1571429,3
VA,Southampton,311.3111111,2
VA,Spotsylvania,230.3923077,1
VA,Stafford,210.0266667,1
VA,Staunton City,393.5,3
VA,Suffolk City,364.5555556,3
VA,Surry,323.4888889,2
VA,Sussex,419.5333333,4
VA,Tazewell,420.3,4
VA,Virginia Beach City,227.76,1
VA,Warren,302.3333333,2
VA,Washington,358.05,3
VA,Waynesboro City,410.8,4
VA,Westmoreland,309.8,2
VA,Williamsburg City,258.7666667,1
VA,Winchester City,283.2142857,1
VA,Wise,478.9166667,4
VA,Wythe,438.1875,4
VA,York,261.0769231,1
VI,Saint Croix (County Equivalent),0,1
VI,Saint John (County Equivalent),0,1
VI,Saint Thomas (County Equivalent),0,1
VT,Addison,305.4833333,2
VT,Bennington,347.48,2
VT,Caledonia,324.7166667,2
VT,Chittenden,247.6857143,1
VT,Essex,300.6666667,2
VT,Franklin,308.3166667,2
VT,Grand Isle,294.3833333,2
VT,Lamoille,287.8666667,2
VT,Orange,316.3666667,2
VT,Orleans,321.1333333,2
VT,Rutland,322.4166667,2
VT,Washington,326.7333333,2
VT,Windham,304.5833333,2
VT,Windsor,307.75,2
WA,Adams,264.1333333,1
WA,Asotin,303.0833333,2
WA,Benton,278.4588235,1
WA,Chelan,224.4388889,1
WA,Clallam,352.8375,2
WA,Clark,234.7235294,1
WA,Columbia,223.4111111,1
WA,Cowlitz,231.1153846,1
WA,Douglas,219.11,1
WA,Ferry,331.0625,2
WA,Franklin,233.9272727,1
WA,Garfield,285.45,1
WA,Grant,318.7,2
WA,Grays Harbor,309.5866667,2
WA,Island,229.1375,1
WA,Jefferson,323.52,2
WA,King,236.3055556,1
WA,Kitsap,307.5,2
WA,Kittitas,259.1888889,1
WA,Klickitat,298.1857143,2
WA,Lewis,287.4055556,2
WA,Lincoln,279.5076923,1
WA,Mason,264.7888889,1
WA,Okanogan,257.0857143,1
WA,Pacific,423.8,4
WA,Pend Oreille,267.4727273,1
WA,Pierce,315.7833333,2
WA,San Juan,217.53,1
WA,Skagit,220.5235294,1
WA,Skamania,260.1714286,1
WA,Snohomish,235.9722222,1
WA,Spokane,247.5882353,1
WA,Stevens,282.6916667,1
WA,Thurston,229.2,1
WA,Wahkiakum,335.5,2
WA,Walla Walla,226.99,1
WA,Whatcom,235.8666667,1
WA,Whitman,260.43125,1
WA,Yakima,333.1388889,2
WI,Adams,350.4833333,2
WI,Ashland,376.975,3
WI,Barron,319.9571429,2
WI,Bayfield,313.525,2
WI,Brown,304.4214286,2
WI,Buffalo,307.7,2
WI,Burnett,280.2333333,1
WI,Calumet,330.7428571,2
WI,Chippewa,309.05,2
WI,Clark,307.5666667,2
WI,Columbia,262.6727273,1
WI,Crawford,293.1333333,2
WI,Dane,215.9266667,1
WI,Dodge,236.6153846,1
WI,Door,328.6666667,2
WI,Douglas,273.1,1
WI,Dunn,286.3833333,1
WI,Eau Claire,313.8833333,2
WI,Florence,368.0166667,3
WI,Fond du Lac,303.2428571,2
WI,Forest,383.2428571,3
WI,Grant,306.9833333,2
WI,Green,242.3384615,1
WI,Green Lake,307.9,2
WI,Iowa,270.4777778,1
WI,Iron,334.6666667,2
WI,Jackson,310.1833333,2
WI,Jefferson,244.6142857,1
WI,Juneau,325.9,2
WI,Kenosha,273.24,1
WI,Kewaunee,320,2
WI,La Crosse,274.8833333,1
WI,Lafayette,264.6833333,1
WI,Langlade,339.325,2
WI,Lincoln,324.3833333,2
WI,Manitowoc,341.7,2
WI,Marathon,249.4,1
WI,Marinette,377.4833333,3
WI,Marquette,322.2,2
WI,Menominee,356.275,3
WI,Milwaukee,320.0117647,2
WI,Monroe,324.1833333,2
WI,Oconto,425.3333333,4
WI,Oneida,371.9,3
WI,Outagamie,290.225,2
WI,Ozaukee,295.9125,2
WI,Pepin,304.7,2
WI,Pierce,244.3909091,1
WI,Polk,285.8833333,1
WI,Portage,278.0571429,1
WI,Price,368.3285714,3
WI,Racine,287.63125,2
WI,Richland,297.15,2
WI,Rock,285.5071429,1
WI,Rusk,349.8,2
WI,Sauk,296.54,2
WI,Sawyer,448.55,4
WI,Shawano,327.21,2
WI,Sheboygan,298.2125,2
WI,St. Croix,245.2,1
WI,Taylor,267.0666667,1
WI,Trempealeau,294.4666667,2
WI,Vernon,307.35,2
WI,Vilas,388.2857143,3
WI,Walworth,263.4142857,1
WI,Washburn,318.8,2
WI,Washington,262.8866667,1
WI,Waukesha,244.75,1
WI,Waupaca,343.4,2
WI,Waushara,384.4333333,3
WI,Winnebago,241.9625,1
WI,Wood,248.5666667,1
WV,Barbour,383.9833333,3
WV,Berkeley,389.1111111,3
WV,Boone,414.1444444,4
WV,Braxton,347.3166667,2
WV,Brooke,458.4333333,4
WV,Cabell,348.7555556,2
WV,Calhoun,346.8166667,2
WV,Clay,344.6333333,2
WV,Doddridge,411.95,4
WV,Fayette,380.0666667,3
WV,Gilmer,359.75,3
WV,Grant,353.3166667,3
WV,Greenbrier,347.7375,2
WV,Hampshire,318.475,2
WV,Hancock,471.7666667,4
WV,Hardy,295.8714286,2
WV,Harrison,408.4428571,3
WV,Jackson,378.1875,3
WV,Jefferson,292.3769231,2
WV,Kanawha,348.6666667,2
WV,Lewis,411.7,4
WV,Lincoln,363.9333333,3
WV,Logan,443.2333333,4
WV,Marion,427.2142857,4
WV,Marshall,391.1666667,3
WV,Mason,388.1875,3
WV,McDowell,475.2,4
WV,Mercer,409.4777778,4
WV,Mineral,364.9571429,3
WV,Mingo,489.525,4
WV,Monongalia,366,3
WV,Monroe,348.5222222,2
WV,Morgan,361.05,3
WV,Nicholas,361.6285714,3
WV,Ohio,422.1444444,4
WV,Pendleton,276.1714286,1
WV,Pleasants,375.2666667,3
WV,Pocahontas,315.5333333,2
WV,Preston,388.5285714,3
WV,Putnam,343.3444444,2
WV,Raleigh,399.9111111,3
WV,Randolph,371.6,3
WV,Ritchie,392.95,3
WV,Roane,345,2
WV,Summers,404.8888889,3
WV,Taylor,385.7285714,3
WV,Tucker,388.2166667,3
WV,Tyler,365.2,3
WV,Upshur,395.4333333,3
WV,Wayne,348.7875,2
WV,Webster,373.4666667,3
WV,Wetzel,418.2571429,4
WV,Wirt,396.1833333,3
WV,Wood,400.85,3
WV,Wyoming,466.6444444,4
WY,Albany,238.55,1
WY,Big Horn,350.7428571,2
WY,Campbell,325.4166667,2
WY,Carbon,330.7272727,2
WY,Converse,290.8285714,2
WY,Crook,290.2666667,2
WY,Fremont,346.6363636,2
WY,Goshen,276.1222222,1
WY,Hot Springs,310.3166667,2
WY,Johnson,316.3285714,2
WY,Laramie,263.8363636,1
WY,Lincoln,281.6714286,1
WY,Natrona,300.9,2
WY,Niobrara,361.6166667,3
WY,Park,269.4111111,1
WY,Platte,285.8125,1
WY,Sheridan,359.2875,3
WY,Sublette,275.4125,1
WY,Sweetwater,392.575,3
WY,Teton,186.1125,1
WY,Uinta,321.9142857,2
WY,Washakie,304.2875,2
WY,Weston,359.85,3
